seed,step,firm_id,price,wage,capital,employees,max_employees,quality,marketing,profit,revenue,costs,inventory,production,sales,bankrupt
843896,1,0,25.47395328782724,52.620408659384715,55491.09758652323,10,10,0.48135542576501805,0.5922470466287227,2556.3992442858894,3053.8691631448078,497.46991885891833,0.0,119.88202728644019,119.88202728644018,False
843896,1,1,52.225736088812184,27.807592766005016,89548.03478879879,13,13,0.35712804677859195,0.26249513263244784,7471.481304435449,8034.087449924426,562.6061454889773,0.0,153.83387677412733,153.8338767741273,False
843896,1,2,74.91222982768761,21.70873844296331,88740.88925637663,12,12,0.22822218489313778,0.30050598769708636,10096.671060773651,10612.32881867987,515.6577579062193,0.0,141.6635019821229,141.6635019821229,False
843896,1,3,33.32672724009928,37.86172621348115,89145.75685795766,19,19,0.4492759311257555,0.6902477482024938,6755.7000447680375,7507.443403807182,751.7433590391447,0.0,225.26794634590158,225.2679463459016,False
843896,1,4,26.948492392610575,39.92113412612132,61899.19557926206,18,18,0.36966719031978595,0.6191525062676665,5064.015606543643,5771.524202641848,707.5085960982051,0.0,214.16872300524062,214.16872300524062,False
843896,1,5,34.21698907598089,44.086653825963516,103827.04113681838,21,21,0.21627865176527372,0.2801798453173885,7827.145311496701,8583.082681406635,755.9373699099342,0.0,250.84272208601936,250.84272208601936,False
843896,1,6,27.31694835673444,18.13477663725709,84325.22295706335,13,13,0.21654405269552973,0.6337397663695434,3643.449099144582,4182.8529644909295,539.4038653463479,0.0,153.12299565334618,153.12299565334618,False
843896,1,7,78.20513502951727,39.13297194515908,79401.78079686234,13,13,0.4587486073777433,0.4237211448192625,11493.373148399318,12072.943267875957,579.5701194766384,0.0,154.3753266754059,154.3753266754059,False
843896,1,8,52.25900060037083,44.17618606302216,80559.98507300574,12,12,0.43548921237677657,0.4424287517227452,6956.670161740339,7506.5048580491475,549.8346963088085,0.0,143.64042120613922,143.6404212061392,False
843896,1,9,67.60369400948144,43.73791234893043,97023.5220667488,14,14,0.2825644470233928,0.500296248081903,10702.37442790934,11283.344145119883,580.9697172105426,0.0,166.9042544263541,166.90425442635413,False
843896,2,0,28.021348616609966,57.88244952532319,57215.64495467677,11,11,0.531355425765018,0.6922470466287227,3161.254312932069,3695.053120907922,533.7988079758533,0.0,131.86564185271362,131.86564185271362,False
843896,2,1,57.448309697693404,30.588352042605518,97226.65238821061,14,14,0.40712804677859193,0.3624951326324478,8906.854528008222,9505.126590758111,598.2720627498894,0.0,165.45528738402115,165.45528738402115,False
843896,2,2,82.40345281045637,23.879612287259643,99705.84400111139,13,13,0.27822218489313777,0.40050598769708634,12075.38970446912,12624.419154176663,549.0294497075437,0.0,153.20255066514298,153.202550665143,False
843896,2,3,36.65939996410921,41.64789883482926,95406.45370751068,20,20,0.49927593112575547,0.7902477482024938,7893.654826249505,8685.815343071801,792.1605168222954,0.0,236.93282900362544,236.93282900362544,False
843896,2,4,29.643341631871635,43.91324753873346,66215.78806910514,19,19,0.41966719031978594,0.7191525062676665,5950.944193078956,6697.646214712182,746.7020216332254,0.0,225.94099875403634,225.94099875403631,False
843896,2,5,37.63868798357898,48.49531920855987,111053.28330272369,22,22,0.2662786517652737,0.38017984531738847,9093.13918849378,9888.542310548708,795.403122054927,0.0,262.72282165794104,262.722821657941,False
843896,2,6,30.048643192407887,19.9482543009828,87623.52847256459,14,14,0.2665440526955297,0.7337397663695434,4377.58107571496,4951.033387965285,573.4523122503251,0.0,164.76728603893227,164.76728603893227,False
843896,2,7,86.02564853246899,43.04626913967499,91677.81077131405,14,14,0.5087486073777433,0.5237211448192625,13678.677742407064,14295.576759129879,616.899016722814,0.0,166.17807599246686,166.1780759924669,False
843896,2,8,57.484900660407924,48.59380466932438,87484.4303025569,13,13,0.48548921237677656,0.5424287517227452,8356.16469025231,8942.82801040503,586.6633201527193,0.0,155.56829545961625,155.56829545961625,False
843896,2,9,74.3640634104296,48.11170358382348,108176.54144107115,15,15,0.3325644470233928,0.600296248081903,12674.694928079725,13291.610528722267,616.9156006425424,0.0,178.7370124647884,178.73701246478836,False
843896,3,0,30.823483478270965,63.67069447785551,59514.09313922076,12,12,0.5813554257650181,0.7922470466287227,3862.496518278261,4433.812284927035,571.3157666487737,0.0,143.8452694048242,143.8452694048242,False
843896,3,1,63.19314066746275,33.647187246866075,106470.49536991538,15,15,0.4571280467785919,0.4624951326324478,10548.55079040779,11183.392731288526,634.8419408807363,0.0,176.97162402701562,176.9716240270156,False
843896,3,2,90.64379809150202,26.26757351598561,112896.05673113657,14,14,0.32822218489313776,0.5005059876970863,14357.958759248999,14941.743411074007,583.7846518250076,0.0,164.84021770569234,164.84021770569228,False
843896,3,3,40.32533996052014,45.812688718312195,102834.59474854363,21,21,0.5492759311257555,0.8902477482024937,9190.207504117621,10023.89527952738,833.6877754097579,0.0,248.57559265070324,248.57559265070324,False
843896,3,4,32.6076757950588,48.30457229260681,71413.7884607405,20,20,0.46966719031978593,0.8191525062676664,6964.09183748743,7751.155262663385,787.0634251759551,0.0,237.70952923415518,237.70952923415518,False
843896,3,5,41.40255678193689,53.344851129415865,119559.22732397821,23,23,0.3162786517652737,0.48017984531738844,10532.87559723099,11368.912892343218,836.0372951122285,0.0,274.5944641105655,274.59446411056547,False
843896,3,6,33.053507511648675,21.94307973108108,91714.21629569276,15,15,0.3165440526955297,0.8337397663695434,5219.834019094344,5828.309120426215,608.4751013318712,0.0,176.32952019909564,176.32952019909564,False
843896,3,7,94.6282133857159,47.350896053642494,106352.56835849391,15,15,0.5587486073777433,0.6237211448192624,16185.021027984489,16840.385353585243,655.3643256007542,0.0,177.96368282831062,177.96368282831062,False
843896,3,8,63.23339072644872,53.45318513625682,95902.84161152292,14,14,0.5354892123767766,0.6424287517227452,9966.7559008736,10591.444387106634,624.6884862330335,0.0,167.49765061509723,167.4976506150972,False
843896,3,9,81.80046975147256,52.92287394220583,121463.23653321736,16,16,0.38256444702339276,0.7002962480819029,14933.461075221583,15587.470107315954,654.0090320943707,0.0,190.5547749869169,190.55477498691687,False
843896,4,0,33.905831826098066,70.03776392564107,62476.919031113226,13,13,0.6313554257650181,0.8922470466287227,4673.316822925794,5283.345387411727,610.0285644859323,0.0,155.82408992381716,155.82408992381716,False
843896,4,1,69.51245473420903,37.011905971552686,117510.71269395141,16,16,0.5071280467785919,0.5624951326324478,12432.407819580845,13105.072688309223,672.6648687283772,0.0,188.5284117561144,188.5284117561144,False
843896,4,2,99.70817790065223,28.894330867584173,128638.65006912232,15,15,0.37822218489313775,0.6005059876970863,16976.008300999463,17595.697837370346,619.6895363708841,0.0,176.47196255960512,176.47196255960512,False
843896,4,3,44.357873956572156,50.393957590143415,111589.86674518508,22,22,0.5992759311257555,0.9902477482024937,10663.939063624653,11540.168071794153,876.2290081694995,0.0,260.1605316587617,260.1605316587617,False
843896,4,4,35.868443374564684,53.135029521867494,77617.44845017725,21,21,0.5196671903197859,0.9191525062676664,8119.4956093960745,8948.075201378468,828.579591982393,0.0,249.4692927690249,249.46929276902486,False
843896,4,5,45.54281246013058,58.67933624235746,129518.9313823464,24,24,0.3662786517652737,0.5801798453173884,12168.008128184912,13045.833581438716,877.8254532538026,0.0,286.45208490054046,286.45208490054046,False
843896,4,6,36.35885826281355,24.13738770418919,96712.26904488858,16,16,0.3665440526955297,0.9337397663695434,6184.250952462891,6828.722341762113,644.4713892992215,0.0,187.8145428110505,187.8145428110505,False
843896,4,7,104.0910347242875,52.085985659006745,123769.20479371742,16,16,0.6087486073777434,0.7237211448192624,19050.012205767674,19744.861548006065,694.8493422383908,0.0,189.68839727941528,189.68839727941534,False
843896,4,8,69.55672979909359,58.798503649882505,106037.22268291848,15,15,0.5854892123767766,0.7424287517227451,11816.358626143854,12480.26171839309,663.9030922492373,0.0,179.42565377125769,179.4256537712577,False
843896,4,9,89.98051672661983,58.21516133642642,137191.61323989742,17,17,0.43256444702339275,0.8002962480819029,17518.03444939928,18210.339061334667,692.3046119353858,0.0,202.38091226639204,202.38091226639204,False
843896,5,0,37.296415008707875,77.0415403182052,66206.76601238297,14,14,0.6813554257650182,0.9922470466287227,5608.428545724621,6258.361655298746,649.9331095741259,0.0,167.80062249515294,167.80062249515294,False
843896,5,1,76.46370020762994,40.71309656870796,130611.13491315843,17,17,0.557128046778592,0.6624951326324477,14592.544860875083,15304.359037084585,711.8141762095013,0.0,200.1519543983229,200.15195439832294,False
843896,5,2,109.67899569071746,31.783763954342593,147295.88473748398,16,16,0.42822218489313774,0.7005059876970863,19965.77489163115,20622.340195234865,656.5653036037132,0.0,188.02451704962328,188.0245170496233,False
843896,5,3,48.79366135222938,55.43335334915776,121850.32458725649,23,23,0.6492759311257555,1.0902477482024937,12335.424969102063,13255.1181528775,919.6931837754369,0.0,271.6565591828021,271.656559182802,False
843896,5,4,39.45528771202115,58.44853247405425,84966.57120098096,22,22,0.569667190319786,1.0191525062676665,9434.99046523287,10306.220026437792,871.2295612049219,0.0,261.21264408617435,261.2126440861744,False
843896,5,5,50.09709370614364,64.54726986659321,141128.27772099123,25,25,0.4162786517652737,0.6801798453173884,14023.02808530977,14943.795947327182,920.7678620174115,0.0,298.2966643730582,298.2966643730583,False
843896,5,6,39.99474408909491,26.55112647460811,102744.38456413604,17,17,0.4165440526955297,1.0337397663695433,7283.484669315691,7964.725664189211,681.2409948735205,0.0,199.1443087233279,199.14430872332792,False
843896,5,7,114.50013819671625,57.294584224907425,144320.10961156135,17,17,0.6587486073777434,0.8237211448192624,22324.91274966728,23060.386071524077,735.4733218567948,0.0,201.4005086343679,201.40050863436798,False
843896,5,8,76.51240277900295,64.67835401487076,118138.92420917311,16,16,0.6354892123767767,0.8424287517227451,13936.55519049264,14640.863463619293,704.3082731266534,0.0,191.35281250946593,191.35281250946593,False
843896,5,9,98.97856839928181,64.03667747006907,155709.66863065498,18,18,0.48256444702339274,0.9002962480819029,20470.71558521904,21202.513602801053,731.7980175820131,0.0,214.21317711193427,214.21317711193424,False
843896,6,0,41.026056509578666,84.74569435002572,70819.96727287854,15,15,0.7313554257650182,1.0922470466287226,6684.386675745998,7375.41301536172,691.0263396157218,0.0,179.77387160376298,179.77387160376298,False
843896,6,1,84.11007022839294,44.78440622557876,146065.16631847218,18,18,0.607128046778592,0.7624951326324477,17060.1507173741,17812.27094545886,752.1202280847566,0.0,211.7733452973148,211.77334529731482,False
843896,6,2,120.64689525978922,34.96214034977685,169274.54873139577,17,17,0.4782221848931377,0.8005059876970863,23373.020379858175,24067.391523666112,694.3711438079375,0.0,199.48620701628295,199.4862070162829,False
843896,6,3,53.67302748745232,60.976688684073544,133818.43823953066,24,24,0.6992759311257556,1.1902477482024938,14231.554180692103,15195.76606738508,964.2118866929785,0.0,283.1173641348543,283.11736413485426,False
843896,6,4,43.400816483223274,64.29338572145967,93619.56989936778,23,23,0.619667190319786,1.1191525062676666,10931.746569980542,11846.818895453413,915.0723254728711,0.0,272.96304206702735,272.96304206702746,False
843896,6,5,55.106803076758005,71.00199685325254,154607.41215358485,26,26,0.46627865176527367,0.7801798453173884,16125.186350777949,17090.043065691254,964.8567149133041,0.0,310.12583041492377,310.12583041492377,False
843896,6,6,43.9942184980044,29.206239122068926,109961.0882515465,18,18,0.4665440526955297,1.1337397663695434,8542.41599160769,9261.673437595642,719.2574459879522,0.0,210.52024001780495,210.52024001780498,False
843896,6,7,125.95015201638789,63.024042647398176,168448.038556264,18,18,0.7087486073777435,0.9237211448192624,26062.36171235565,26839.587658726145,777.2259463704956,0.0,213.09690563322167,213.09690563322175,False
843896,6,8,84.16364305690325,71.14618941635784,132492.22394252013,17,17,0.6854892123767767,0.9424287517227451,16362.78495342498,17108.688097035876,745.9031436108954,0.0,203.27884435169523,203.27884435169528,False
843896,6,9,108.87642523921001,70.44034521707597,177407.54375921836,19,19,0.5325644470233928,1.0002962480819029,23836.241687687627,24608.66148404292,772.4197963552945,0.0,226.0237827424603,226.02378274246027,False
843896,7,0,45.128662160536535,93.2202637850283,76448.20483423854,16,16,0.7813554257650183,1.1922470466287227,7919.761781920446,8653.064729130549,733.3029472101024,0.0,191.74210612202364,191.74210612202364,False
843896,7,1,92.52107725123224,49.26284684813665,164197.92842910963,19,19,0.657128046778592,0.8624951326324477,19868.75620075212,20662.156061731494,793.3998609793732,0.0,223.32377308605442,223.32377308605433,False
